Report ID:,xxxxxxxxxxxxxxxxxxxxxxxxxxxx,,,,,,
Run at:,Time,,,,,,
Start date:,Time,,,,,,
End date:,Time,,,,,,
Timezone:,Europe/London,,,,,,
User:,Eeshan Chatterjee,,,,,,
,,,,,,,
hour,insertion_order,line_item,campaign,imps,clicks,total_convs,media_cost
3/11/2015 10:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),8,0,0,0.05768
3/11/2015 10:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),31,0,0,0.100705
3/11/2015 10:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),56,0,0,0.134723
3/11/2015 10:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),7111,3,0,2.9535
3/11/2015 10:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),29,0,0,0.060817
3/11/2015 10:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),11,0,0,0.017091
3/11/2015 10:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),123,1,0,0.189351
3/11/2015 10:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),124,0,0,0.130895
3/11/2015 10:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),848,0,0,0.58866
3/11/2015 11:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),86,0,0,0.354911
3/11/2015 11:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),7520,2,0,2.758092
3/11/2015 11:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),10,0,0,0.016966
3/11/2015 11:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),263,0,0,0.64343
3/11/2015 11:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),434,0,0,0.557748
3/11/2015 11:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),14,0,0,0.100916
3/11/2015 11:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),97,0,0,0.180264
3/11/2015 11:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),5,0,0,0.025575
3/11/2015 11:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),2,0,0,0.011558
3/11/2015 11:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),10,0,0,0.03434
3/11/2015 11:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),53,0,0,0.125246
3/11/2015 11:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),22771,6,0,9.500661
3/11/2015 11:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),20,0,0,0.092613
3/11/2015 11:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),24,0,0,0.031443
3/11/2015 11:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),72,0,0,0.097339
3/11/2015 11:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),115,0,0,0.107286
3/11/2015 11:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),602,0,0,0.414977
3/11/2015 12:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),90,0,0,0.371418
3/11/2015 12:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),7461,2,0,2.821403
3/11/2015 12:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),14,0,0,0.040105
3/11/2015 12:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),331,0,0,0.85749
3/11/2015 12:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),598,0,0,0.763185
3/11/2015 12:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),9,0,0,0.067007
3/11/2015 12:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),162,0,0,0.293237
3/11/2015 12:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),2,0,0,0.077848
3/11/2015 12:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),14,0,0,0.105502
3/11/2015 12:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),15,0,0,0.023908
3/11/2015 12:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),75,0,0,0.174161
3/11/2015 12:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),11408,6,0,4.700183
3/11/2015 12:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),45,1,0,0.168422
3/11/2015 12:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),22,0,0,0.027159
3/11/2015 12:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),67,0,0,0.100262
3/11/2015 12:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),125,0,0,0.122294
3/11/2015 12:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),618,1,2,0.416238
3/11/2015 13:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),104,0,0,0.429195
3/11/2015 13:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),1324,1,0,0.533586
3/11/2015 13:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),12,0,0,0.019996
3/11/2015 13:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),351,0,0,0.827612
3/11/2015 13:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),669,0,0,0.852796
3/11/2015 13:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),27,0,0,0.186056
3/11/2015 13:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),208,0,0,0.387215
3/11/2015 13:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),12,0,0,0.256968
3/11/2015 13:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),19,0,0,0.121703
3/11/2015 13:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),35,0,0,0.107065
3/11/2015 13:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),74,0,0,0.172738
3/11/2015 13:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),3105,0,1,1.24916
3/11/2015 13:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),34,0,0,0.078317
3/11/2015 13:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),50,0,0,0.071771
3/11/2015 13:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),87,1,0,0.151604
3/11/2015 13:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),120,1,0,0.122773
3/11/2015 13:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),832,0,0,0.580366
3/11/2015 14:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),80,0,0,0.330149
3/11/2015 14:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),1105,0,0,0.394686
3/11/2015 14:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),15,0,0,0.040452
3/11/2015 14:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),383,0,0,0.995479
3/11/2015 14:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),448,0,0,0.566476
3/11/2015 14:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),8,0,0,0.059229
3/11/2015 14:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),226,0,0,0.39773
3/11/2015 14:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),7,0,0,0.086611
3/11/2015 14:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),18,0,0,0.052957
3/11/2015 14:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),87,0,0,0.203046
3/11/2015 14:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),3119,1,4,1.227623
3/11/2015 14:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),75,0,0,0.110784
3/11/2015 14:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),69,0,0,0.101716
3/11/2015 14:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),107,0,0,0.156377
3/11/2015 14:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),70,0,0,0.06967
3/11/2015 14:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),594,1,0,0.384648
3/11/2015 15:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),59,0,0,0.243486
3/11/2015 15:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),989,0,0,0.347878
3/11/2015 15:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),15,0,0,0.022137
3/11/2015 15:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),351,0,0,0.889149
3/11/2015 15:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),748,2,0,0.957581
3/11/2015 15:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),16,0,0,0.118444
3/11/2015 15:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),190,0,0,0.338769
3/11/2015 15:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),4,0,0,0.026839
3/11/2015 15:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),26,0,0,0.071627
3/11/2015 15:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),77,0,0,0.174345
3/11/2015 15:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),3474,0,0,1.376682
3/11/2015 15:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),33,0,0,0.118625
3/11/2015 15:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),68,0,0,0.144511
3/11/2015 15:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),68,0,0,0.103921
3/11/2015 15:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),96,0,0,0.102601
3/11/2015 15:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),538,0,0,0.345034
3/11/2015 16:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),43,0,2,0.177455
3/11/2015 16:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),3349,2,0,1.134648
3/11/2015 16:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),14,0,1,0.023625
3/11/2015 16:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),337,0,0,0.786926
3/11/2015 16:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),605,0,0,0.754515
3/11/2015 16:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),21,0,0,0.107095
3/11/2015 16:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),188,0,0,0.329026
3/11/2015 16:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),1,0,0,0.010781
3/11/2015 16:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),14,0,0,0.105993
3/11/2015 16:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),29,0,0,0.098199
3/11/2015 16:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),67,0,0,0.15039
3/11/2015 16:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),9387,4,0,3.919761
3/11/2015 16:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),36,1,0,0.22916
3/11/2015 16:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),78,0,0,0.128532
3/11/2015 16:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),86,0,0,0.134975
3/11/2015 16:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),88,0,0,0.101568
3/11/2015 16:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),584,0,0,0.383672
3/11/2015 17:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),43,0,0,0.177456
3/11/2015 17:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),7688,6,0,3.032143
3/11/2015 17:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),11,0,0,0.019445
3/11/2015 17:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),236,0,0,0.593538
3/11/2015 17:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),637,0,0,0.793054
3/11/2015 17:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),14,0,0,0.128992
3/11/2015 17:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),154,1,0,0.283509
3/11/2015 17:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),10,0,0,0.138339
3/11/2015 17:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),28,0,0,0.106369
3/11/2015 17:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),60,0,0,0.148104
3/11/2015 17:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),22156,14,0,9.29515
3/11/2015 17:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),35,0,0,0.077751
3/11/2015 17:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),51,0,0,0.087986
3/11/2015 17:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),55,0,0,0.097546
3/11/2015 17:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),91,0,0,0.087146
3/11/2015 17:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),591,0,0,0.369912
3/11/2015 18:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),47,0,0,0.193963
3/11/2015 18:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),759,0,0,0.264228
3/11/2015 18:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),4,0,0,0.005175
3/11/2015 18:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),222,0,0,0.53753
3/11/2015 18:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),625,0,0,0.76272
3/11/2015 18:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),9,0,0,0.072284
3/11/2015 18:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),104,0,0,0.19175
3/11/2015 18:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),18,0,0,0.333127
3/11/2015 18:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),1,0,0,0.005841
3/11/2015 18:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),20,0,0,0.07417
3/11/2015 18:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),72,0,0,0.171425
3/11/2015 18:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),3945,4,0,1.653524
3/11/2015 18:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),26,0,0,0.042896
3/11/2015 18:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),42,0,0,0.120205
